f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,Diagnosis,Segment,SourceFile
0.09328338945824505,-0.6664331160235027,0.21248483640777552,0.5127577089633211,-0.4893385861089614,-1.2913298027029774,-1.1375781984948572,-0.8335402769772401,0.05593045048046219,0.5010173584813217,0.23063398157160128,0.11335247809270024,-0.05861336400902261,3,0,XC104532.ogg
-0.01566424422574614,-0.3254217134471442,-0.26040934610628214,0.40353890983211477,0.5912351738207313,0.10947782270128441,0.040169671648884596,0.9126355326266442,0.984609688293798,-0.46911396296712127,-1.9592781804602504,-1.588698976571345,-0.06696407748102406,3,1,XC104532.ogg
-0.0471266640639711,0.8908959989018287,-0.3009620574157417,-0.5916721264386271,0.7425896959813698,-0.12271342820366171,-2.0396428685078907,-1.056498870244539,0.24893367686357934,-0.44168173354843737,0.44200116320196686,2.0333219672190013,0.6853102463322315,3,2,XC104532.ogg
0.0050224283885757556,-0.6934693690216391,-0.5164003574788403,-1.360204059365335,-1.1556143432441868,0.2694100261498461,0.9915215390206225,1.2439687636553654,1.262693808272943,0.17754446379093372,-1.3506646148438706,-1.0902730930740252,0.24690757428631047,3,3,XC104532.ogg
-0.15034932611265053,0.8196849174916008,-0.8692466128036153,-1.2523141969000995,0.6222544632725431,0.6313885892477489,-0.20377736030755098,0.7466180892509092,0.0016029729115118296,-1.7913714841584294,-0.82730338019009,0.8286081214714872,0.684835474640237,3,4,XC104532.ogg
0.07734346338479718,-0.7344813083187915,-0.45212978967572764,-0.5225160480289944,-1.095748596502825,-0.7871465505966976,0.3604837653918488,0.08966953638926647,-0.5823347217611283,0.7381065790289152,2.9926453953491206,2.529953168691532,-0.3674016793832811,3,5,XC104532.ogg
-0.023181974184777077,0.5290471571142142,-0.5885690654902984,-0.28842513417536436,0.13013421716040213,-0.6642292435404715,-0.7372862250858173,-0.14204026021116475,-0.2528340257175637,-0.4423386099123871,0.3319414939165478,0.6532445652316003,-0.5417613586916373,3,6,XC104532.ogg
0.02828874443564923,-0.3439089033367277,-0.6359565658965525,-0.6195075931239683,-0.0494590450674491,0.3184906872213345,0.3385564998372825,0.993742485369931,1.2461308603681744,-0.0965080741521844,-1.3493646466894433,-0.16286035178300054,1.2909048724919394,3,7,XC104532.ogg
0.05253442510053099,0.2297560226204397,-1.1330464721563405,-0.7640787645720946,1.2833185298303904,2.0374347928233694,0.39797792487846034,-0.29562722074609876,-0.24163880326166787,-0.537345437566119,-0.5961934614438872,-0.16984825813459956,-0.32723657560922786,3,8,XC104532.ogg
0.23924402777197573,0.38123820805260994,-1.365903239053934,-0.7861689910423341,0.3201767829098711,-0.4922905135898864,-0.8941356130071414,0.22028562101396093,1.1207231358683898,1.1617336772461642,0.5315967781402339,-0.6821419075723627,-1.1661166594302779,3,0,XC104533.ogg
0.596153441307614,1.226979094771712,2.3474167387352156,2.9362391022285537,2.5160453531854596,2.9175184814387927,2.0437815509605826,1.014763006532598,0.34216914918973895,0.8292684798675263,1.8328387668501838,2.111254313896076,1.252066775461815,3,1,XC104533.ogg
0.37632748810935396,0.9221104185884917,0.16797069320800553,-0.5383368003268953,-0.6722430677823249,-0.4880444734760895,-0.44471859482245674,-0.5893675010712396,0.004516824239966592,0.8719250183993353,0.8187052342800741,-0.06125335065527411,-0.230665242809095,3,2,XC104533.ogg
0.1167157474894867,-0.09215144815236202,-0.14737058890505203,0.14361702765305287,0.4656149012709327,-0.4235897928906206,-2.0162140360668594,-2.718831234373608,-1.5122953232491751,0.49774765660259995,2.418124729682573,2.5383245619902044,0.6959775922142809,3,3,XC104533.ogg
0.017776094733464424,1.1836399185728668,-0.27408818077081865,-1.0427084125624688,0.41101482609497547,0.20123472721788363,-1.060639288616419,-0.14125415807266073,0.4312092239862184,-0.27578742817575796,1.3599726930109952,3.79115188485036,2.5008645448345836,3,4,XC104533.ogg
0.22035940777431887,-0.28533328724030677,0.264342027804962,0.651412813775246,0.561925300674589,-0.5544253531872139,-2.0131043150838335,-1.6322029766208066,0.9734124474028043,2.593625175965029,1.8300833304990873,-0.03268545361111145,-1.32984462603906,3,5,XC104533.ogg
0.21800421095582362,1.136113150549325,-0.2109367781785097,-0.9578505904516437,-0.4161453014021521,-0.7062211603133205,-1.1758025879513136,-0.398557958229507,0.126539533171153,-1.188151663149234,-1.3854868697988814,1.030879765757739,2.3098641716348305,3,6,XC104533.ogg
0.28027790719653817,-0.3930551070933344,-0.20787122525523746,-0.10257885789635685,-0.29792172033100967,0.05105772061643822,-0.020683348470672255,-0.7080798479132834,-0.25356063809337187,0.49799407277809005,-0.23710262548329378,-1.120937871801811,-0.7894866709150975,3,7,XC104533.ogg
1.3582344630541259,0.6809203997597971,0.6689638111423822,-0.9129864767541581,-1.7180254180588401,-0.17072211373855276,1.117828548194574,0.8193547868481007,0.8725129833603863,1.2671457783200182,0.19303143581279222,-1.4431596156802513,-1.8548331141239007,0,0,XC109664.ogg
1.1448368287157606,-1.5799375061619991,0.006462280023823754,0.7773456132441233,0.640765632153605,1.2062231539750423,0.4405223408636519,-0.9898171421435961,-0.6235208256825324,0.5227317182907553,0.09753504649686144,-0.6610439496816838,0.018688100836720973,0,1,XC109664.ogg
1.1217002850116153,0.4763330865254592,-0.45203237065873836,-0.668361151679664,0.19140116617290392,-0.38729590534443564,-1.263283067063107,-0.2851211892362992,1.043871710322658,0.7598369793811136,-0.2609208104548752,-0.7836158451520271,-0.5084820971135039,0,2,XC109664.ogg
1.3308988546975598,-0.8091859348541278,-0.42291593889732687,0.44920157280738976,0.43106804351871486,-0.3128847042953635,-0.9705935728196902,-1.1160156573289557,-0.5440704378303891,0.28675564834146794,1.0902974855165324,0.9618544432264303,-0.07219121801872154,0,3,XC109664.ogg
1.0536065930599376,1.1778599934430403,-0.5395733350024969,-1.446388944087489,-0.29919664846851274,0.21940548637659235,-0.2433568172774705,0.26968756581253134,0.45551192245021743,-0.43191688026308306,0.044608882911472365,1.48619893802828,0.841835931184874,0,4,XC109664.ogg
1.1127856263871903,-0.15440624454159824,-0.3659906235189754,0.3277241705689362,0.7285018917890496,0.09666241593413229,-0.7830199900803505,-0.34044932095977565,1.0257783282081758,1.5847600770915962,1.2034483985452953,0.9786434686655359,1.161415614189129,0,5,XC109664.ogg
1.2967747373636747,0.0847191891792181,0.2637252382384043,0.3312207774111043,0.09599507422671638,0.6434998699377198,0.4200083864395623,-1.621816939073519,-2.560945470738811,-0.6303857693565508,1.5258396148065776,1.2302361969912599,0.3142156155281295,0,6,XC109664.ogg
1.3520557704857865,0.3781508463209006,0.5520083145713286,0.6210898415619844,0.33344619744853443,0.24358742080143164,-0.1347493350605177,-0.6217182460277322,-0.3057755764761604,0.14628964407750067,-0.482467322525424,-1.5439883232392546,-1.697617400183103,0,7,XC109664.ogg
1.4246149080450174,-0.001016835345297861,0.8123837864600738,0.7416081691000181,-0.5705785176671343,-0.7942379221819437,0.1313052240703984,-0.595261012332959,-2.2074756078031195,-2.0202781753406054,0.4072401913351455,2.2951521061505646,1.8303173664664767,0,8,XC109664.ogg
0.22832118131316034,2.4897949199439746,-0.11337984897071077,-1.3835389231431396,0.2344687293995727,1.2067775451389238,-0.04449554362276559,-0.43538728673146415,0.481048558629758,0.9962600697030897,0.339257809186358,-1.0575746614307993,-1.7308863298630832,0,0,XC109825.ogg
0.4948975229414193,-0.18938593939504772,-0.008963062279133002,-0.47336275339506884,-0.4154054591556961,0.44455305630385766,0.4683129566662504,-0.07243910768066458,-0.29933455200415315,-0.4468603004528634,-0.28144189242370576,0.6177168241826838,1.2703607030899378,0,1,XC109825.ogg
0.4937294780909135,-0.11813545152249817,0.08961214702293123,-0.23559496155310566,-0.5689295956393247,-0.32963775807228896,0.2612672808461128,0.38303822557127426,-0.46601887604425013,-1.3867974993804177,-0.8142231597990124,0.5628388353367576,0.6858003810411333,0,2,XC109825.ogg
0.5437380397499564,-0.5806658368280342,1.0584521892456176,0.8488424103093462,-1.0072601594234183,-1.2623549649252062,-0.5904299198938092,-1.1235261016583937,-0.4295984327497671,1.059788515998831,1.2224714374572658,1.1010622026224468,1.4879894113413603,0,3,XC109825.ogg
0.38898926959734664,0.31760154546193586,-0.5323872426959909,-0.7245906242769508,-0.280529305917117,0.48745099776025563,0.6860708290743861,0.2560087865444708,-0.24908763355773078,-0.21533668045600451,0.22611138199687617,0.32646111464951166,-0.07188084372820792,0,4,XC109825.ogg
0.35204024390821387,0.5684941968264046,0.7763642360653438,0.03677682952693638,-0.849429228524608,-0.7693922139221925,-0.5444270185342448,-1.736261577081079,-2.0817692652887896,-0.5259557701314437,0.5230855768885182,-0.6699958813739885,-1.3941258242276553,0,5,XC109825.ogg
0.4618388401135708,-0.39607779702195545,0.053477818611202856,-0.4299012591182139,-1.1238773963486102,-0.3577564749940295,0.2753665261518941,-0.6211800239975788,-0.6917557018816475,0.43913699905345754,0.9123971942831169,0.5849555070923713,0.5538413931894663,0,6,XC109825.ogg
0.4508326027262457,0.9673781430312807,0.1331542016866978,-0.5747174022312755,-0.058536512677813256,0.2521755382926312,-1.3142889774854456,-2.612364292331378,-1.525455798482137,-0.21639017508990438,0.44138934455143125,0.8580533796964389,0.19218803391603662,0,7,XC109825.ogg
0.006260142197486968,2.417917294270722,-0.4929454153784523,-1.6456023286044708,0.9871281025081263,1.490243673780244,-1.43005024284166,-2.2241465811742307,-0.49228706653113113,0.6527713379334861,0.8299687690102842,0.6654812381489396,0.4517670324033964,0,0,XC124482.ogg
0.34166493689953903,1.006451546512324,-0.5805451288247551,0.5298345704689438,1.7370782714702733,-0.1440399026773392,-1.270220408871208,0.7021057404162347,1.513949997065548,0.13624017546711722,-0.7802366752156659,-1.015004986938981,-1.2859077048429646,0,1,XC124482.ogg
0.3479251009367506,-0.9945333915128115,-0.05217406025845119,0.34944178979879886,-0.09828631367493354,0.7716603580531981,1.4062298409980858,0.2585047885836626,-1.35812504885798,-1.9690311291178295,-1.8370641183583527,-0.9999847379682415,0.0914995725378422,0,2,XC124482.ogg
