f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,Diagnosis,Segment,SourceFile
0.09328338945824505,-0.6000860413475584,0.21206011830929047,0.5128953614165718,-0.47907354871418084,-1.276058765954217,-1.13685436530937,-0.8283533647147345,0.06074617216545918,0.5029904715351035,0.2323965456193409,0.1165340722666691,-0.05572403914257948,wiltur,0,XC104532.ogg
-0.01566424422574614,-0.28332134021907046,-0.26081958365536795,0.40368018628444335,0.5933806807074886,0.11502370082042326,0.04080969647322759,0.9141865441602653,0.9852821864685252,-0.4660488207476558,-1.9561377985441954,-1.5820248872869758,-0.06406313879950107,wiltur,1,XC104532.ogg
-0.0471266640639711,0.8465133624291379,-0.3013710531953977,-0.591497827796835,0.7435979110831678,-0.11555555375718339,-2.0388548445362797,-1.0508477118807458,0.2528883310534191,-0.4386474704418741,0.443630742244794,2.0325639131323276,0.6871649540641002,wiltur,2,XC104532.ogg
0.0050224283885757556,-0.6251999540668587,-0.5168027562965078,-1.3600042599943782,-1.1403428485973182,0.2738455690449935,0.9920938657892974,1.2448298705816867,1.262125657774999,0.17988169438993876,-1.347907151777322,-1.084621740180052,0.2493719937009874,wiltur,3,XC104532.ogg
-0.15034932611265053,0.7803655540288124,-0.8696382070738395,-1.2521179774326503,0.624166888368514,0.6333110826114636,-0.20311997624913714,0.748514783584657,0.0066610720215143915,-1.7868179416103056,-0.8248751981208305,0.8303220591710636,0.6866908426642657,wiltur,4,XC104532.ogg
0.07734346338479718,-0.6632958493830079,-0.45253415653014933,-0.5223440440614378,-1.080926938577037,-0.7753758246802095,0.3611009967135003,0.092934134063017,-0.5746714342431269,0.7398128123953979,2.9926701962370528,2.5281760607812727,-0.3640829049367984,wiltur,5,XC104532.ogg
-0.023181974184777077,0.5103928123344017,-0.5889692544213146,-0.28826089760007656,0.1357444789983863,-0.6533118755639096,-0.7365908766168988,-0.13829319461309894,-0.24664077755751382,-0.43930360739237345,0.33364031874080463,0.6553183371541856,-0.5382000922617256,wiltur,6,XC104532.ogg
0.02828874443564923,-0.30049404804008895,-0.6363553037692433,-0.6193323708709809,-0.04249930295725349,0.32258548581590096,0.33917529149985,0.9951246153814425,1.2456366040549653,-0.09386235607550808,-1.3466080015184168,-0.15911198745932362,1.2919173451231591,wiltur,7,XC104532.ogg
0.05253442510053099,0.23238197148840362,-1.1334299885794774,-0.7638987452896928,1.2802636587960872,2.0295957585352027,0.39859248812136705,-0.2915603551950816,-0.23549550163535463,-0.5342034905279323,-0.5939106858348111,-0.1660855550970735,-0.3239736610709386,wiltur,8,XC104532.ogg
0.23924402777197573,0.37309342228502934,-1.3662796251421236,-0.7859882387820841,0.32435904744897004,-0.48256683659060085,-0.8934291031593902,0.22327824886962155,1.1207883754622285,1.1629630544011222,0.5331699866850451,-0.6773280124214327,-1.1616870663560348,wiltur,0,XC104533.ogg
