f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,Diagnosis,Segment,SourceFile
-488.3528720809259,112.71733779540108,0.8249177880080686,6.919341817798205,14.65031485550706,5.462876735847996,-5.6840501386681,2.062601473889321,10.135463427141154,7.304346035948312,4.541748242431456,6.613121887809024,4.475974980117034,wiltur,0,XC104532.ogg
-507.1000042801979,118.3747546048769,-5.070051971915788,5.91745600205053,23.369598790495687,13.751794536138036,1.636002152036497,11.671797011581369,15.28494277726158,2.202089177568092,-6.581765102781739,-1.960377064115904,4.435716057493431,wiltur,1,XC104532.ogg
-512.5138909711841,138.55359970952242,-5.5755709985641655,-3.2118132157641037,24.590897236285265,12.377862700107238,-11.290649582814568,0.8356616046442904,11.205656544741837,2.346364779847549,5.615373799825514,16.284308007150678,8.062442551662361,wiltur,2,XC104532.ogg
-503.5403511408866,112.26880337390868,-8.261166023754848,-10.261709833135091,9.274052983444257,14.698152097278392,7.548936144581649,13.495121895352678,16.826905141792064,5.603089969944833,-3.4903529280896293,0.5502719401000074,5.948896288692887,wiltur,3,XC104532.ogg
-530.2759003508492,137.3722000086694,-12.65965110129138,-9.27201461833024,23.619897291367614,16.840066875990225,0.119799002490277,10.75820396597215,9.834220314886208,-4.75212140906713,-0.8319743049775716,10.215976250444504,8.060153669775087,wiltur,4,XC104532.ogg
-491.09573019762735,111.58841077408364,-7.45998667399361,-2.577430723166744,9.75711713248672,8.446251081619279,3.626849238316504,7.143019820176787,6.59631536553696,8.5512804198221,18.571201730775773,18.78591691776871,2.9873015946146246,wiltur,5,XC104532.ogg
-508.3936154639816,132.5504874835017,-9.160801432840628,-0.4300681074725777,19.64891787735017,9.173582540946562,-3.196116811693892,5.867922128818044,8.423380040872892,2.3429100393820352,5.056333021253728,9.332642634701813,2.146710804200529,wiltur,6,XC104532.ogg
-499.5368066124237,118.06805008399836,-9.751521074194946,-3.467153500299352,18.19975752916867,14.988574249348028,3.49056478005465,12.11812811071244,16.735064434322872,4.161752688731105,-3.483749826209639,5.221794733181397,10.982023887745497,wiltur,7,XC104532.ogg
-495.364738203813,127.58521452658636,-15.948108119918912,-4.793333674336056,28.954105384585723,25.15998261137521,3.8598865589482254,5.022733959503773,8.485456982522177,1.843236204230056,0.3419331740325994,5.186595557729085,3.18093819949038,wiltur,8,XC104532.ogg
-463.2367379361996,130.09832070346323,-18.850836996720325,-4.995971725140839,21.182394954020232,10.19098562571016,-4.170982273525697,7.861799390150981,16.03968495197567,10.779282154729016,6.070468773823791,2.606092451024011,-0.8633160427688533,wiltur,0,XC104533.ogg
-401.82165499713415,144.12925536675283,27.43839595940183,29.15041972705074,38.90113129405142,30.36765083077403,14.089044181353447,12.23380391898176,11.722642517824166,9.030732452235942,12.680041010427663,16.676865406473738,10.794784803513211,wiltur,1,XC104533.ogg
